backbone,dataset,pred_len,plugin,seed,cell_id,mse,mae,n_test_windows,n_val_windows,val_mse,best_epoch,epochs_run,ms_per_iter,train_seconds,n_params,extra_params,peak_mem_mib,batch_size,seq_len,use_amp,device,plugin_kind,n_train_windows,probe,source,timestamp,status,seg1_mse,seg2_mse,seg3_mse,seg4_mse,tag
DLinear,ETTm2,192,san_lite,2021,DLinear__ETTm2__h192__san_lite__s2021,0.25176046261797574,0.30762155681667014,11329,11329,0.17452829174014345,9,10,7.312774658203125,197.6,37248,0,18.99365234375,32,96,False,cuda:0,io,34273,False,measured,2026-09-14 19:13:20,ok,0.15261961111910516,0.22836705681616512,0.29496899330230614,0.33108619210322304,
DLinear,ETTm2,336,fredf,2021,DLinear__ETTm2__h336__fredf__s2021,0.320911215721376,0.37529126160165954,11185,11185,0.22245794696499346,3,7,7.676362991333008,141.4,65184,0,20.06787109375,32,96,False,cuda:0,loss,34129,False,measured,2026-09-14 17:55:24,ok,0.192543472731776,0.30570697277235404,0.3771054004344561,0.4082890185701543,
DLinear,ETTm2,336,none,2021,DLinear__ETTm2__h336__none__s2021,0.36900017091826043,0.4171398670050518,11185,11185,0.24498615970725082,3,7,7.273077964782715,140.1,65184,0,19.74267578125,32,96,False,cuda:0,io,34129,False,measured,2026-09-14 17:41:03,ok,0.18745329621089288,0.3372157952892064,0.44800089788439657,0.5033306821571314,
DLinear,ETTm2,336,revin,2021,DLinear__ETTm2__h336__revin__s2021,0.30647326844613504,0.3421970187589068,11185,11185,0.21773629724205248,4,8,5.980253219604492,136.7,65184,0,20.15478515625,32,96,False,cuda:0,io,34129,False,measured,2026-09-14 17:46:14,ok,0.17714416295430369,0.2949854893760683,0.35934728173758856,0.3944161389954561,
DLinear,ETTm2,336,san_lite,2021,DLinear__ETTm2__h336__san_lite__s2021,0.311364210883739,0.34434244565967315,11185,11185,0.21913099186943022,9,10,8.015871047973633,216.3,65184,0,20.75146484375,32,96,False,cuda:0,io,34129,False,measured,2026-09-14 19:22:09,ok,0.1846447566446349,0.2995007144149025,0.36254485636376127,0.3987665174366589,
DLinear,ETTm2,720,fredf,2021,DLinear__ETTm2__h720__fredf__s2021,0.4499329284300841,0.4597100019697067,10801,10801,0.3086588398869823,2,6,5.573868751525879,93.6,139680,0,23.94384765625,32,96,False,cuda:0,loss,33745,False,measured,2026-09-14 17:59:25,ok,0.2728727675907414,0.4356209436415423,0.5050114240990895,0.5862265701920336,
DLinear,ETTm2,720,none,2021,DLinear__ETTm2__h720__none__s2021,0.5414378056627436,0.5151678440847675,10801,10801,0.3500373771456324,2,6,7.269501686096191,119.8,139680,0,23.2568359375,32,96,False,cuda:0,io,33745,False,measured,2026-09-14 17:48:28,ok,0.2780394002965276,0.5209943354606392,0.6141360953368848,0.752581392788591,
DLinear,ETTm2,720,revin,2021,DLinear__ETTm2__h720__revin__s2021,0.40681492501618616,0.3977712078456828,10801,10801,0.288888551127711,3,7,7.551431655883789,144.6,139680,0,23.9970703125,32,96,False,cuda:0,io,33745,False,measured,2026-09-14 17:54:22,ok,0.24644010014911413,0.3934112318147622,0.45032658241008094,0.537081778849914,
DLinear,ETTm2,720,san_lite,2021,DLinear__ETTm2__h720__san_lite__s2021,0.41028579947658916,0.39905628199395576,10801,10801,0.28868264557752177,9,10,8.231043815612793,217.9,139680,0,25.263671875,32,96,False,cuda:0,io,33745,False,measured,2026-09-14 19:57:11,ok,0.25194054854477965,0.3969947948662085,0.4517787397168662,0.5404291066628394,
DLinear,ETTm2,96,fredf,2021,DLinear__ETTm2__h96__fredf__s2021,0.18289740780063926,0.27005888928469735,11425,11425,0.12406722962042684,6,10,4.488110542297363,132.7,18624,0,17.64501953125,32,96,False,cuda:0,loss,34369,False,measured,2026-09-14 17:45:55,ok,0.11360483046076479,0.1804824242681945,0.21172354603944543,0.22577883116915673,
DLinear,ETTm2,96,none,2021,DLinear__ETTm2__h96__none__s2021,0.1966647150104861,0.2963974072270633,11425,11425,0.13326142959896817,2,6,3.51715087890625,65.5,18624,0,17.5947265625,32,96,False,cuda:0,io,34369,False,measured,2026-09-14 17:37:02,ok,0.11125657149558044,0.1887988207578435,0.23318061325486758,0.25342285361349415,
DLinear,ETTm2,96,revin,2021,DLinear__ETTm2__h96__revin__s2021,0.18152043745146823,0.26453649130142814,11425,11425,0.12669917940261202,2,6,3.889799118041992,69.2,18624,0,17.8017578125,32,96,False,cuda:0,io,34369,False,measured,2026-09-14 17:38:26,ok,0.10860753435127975,0.17849223981640638,0.2131982784779063,0.22578369701839965,
DLinear,ETTm2,96,san_lite,2021,DLinear__ETTm2__h96__san_lite__s2021,0.1896994941413707,0.26987668652229907,11425,11425,0.1317677821677787,2,6,5.385994911193848,87.2,18624,0,17.9794921875,32,96,False,cuda:0,io,34369,False,measured,2026-09-14 18:41:25,ok,0.11970248104957266,0.18453855501084737,0.21803869777967236,0.23651824822626266,
DLinear,Electricity,192,fredf,2021,DLinear__Electricity__h192__fredf__s2021,0.19612838123977858,0.28100263802413505,5069,2441,0.17128374367102162,9,10,12.032628059387207,304.2,37248,0,60.2705078125,16,96,True,cuda:0,loss,18125,False,measured,2026-09-14 19:49:30,ok,0.18812405032447374,0.1977836695566428,0.18165455548322093,0.21695124854194336,
DLinear,Electricity,192,none,2021,DLinear__Electricity__h192__none__s2021,0.19947372250418266,0.2900841481083888,5069,2441,0.17439622586635592,9,10,12.873053550720215,323.2,37248,0,49.77490234375,16,96,True,cuda:0,io,18125,False,measured,2026-09-14 19:44:03,ok,0.19089635827274587,0.20120309393324642,0.18576789824645148,0.220027539017845,
DLinear,Electricity,192,revin,2021,DLinear__Electricity__h192__revin__s2021,0.20261858105271316,0.2861956546240765,5069,2441,0.17767085560378887,9,10,13.060331344604492,325.2,37248,0,54.28125,16,96,True,cuda:0,io,18125,False,measured,2026-09-14 19:44:20,ok,0.1934267185571408,0.20360365070482256,0.1885493018633674,0.2248946504515821,
DLinear,Electricity,192,san_lite,2021,DLinear__Electricity__h192__san_lite__s2021,0.21917812202620837,0.2978442549063993,5069,2441,0.1922585650858741,9,10,18.021464347839355,421.8,37248,0,66.2099609375,16,96,True,cuda:0,io,18125,False,measured,2026-09-14 21:53:32,ok,0.21047862622705535,0.22937443993621945,0.19900447452184158,0.2378549477303508,
DLinear,Electricity,336,fredf,2021,DLinear__Electricity__h336__fredf__s2021,0.20981457504299772,0.2974504845998839,4925,2297,0.18400408811903995,9,10,16.47341251373291,410.5,65184,0,89.8974609375,16,96,True,cuda:0,loss,17981,False,measured,2026-09-14 20:20:34,ok,0.18938784068860354,0.17313614167172248,0.2544109746710723,0.22232334283368801,
DLinear,Electricity,336,none,2021,DLinear__Electricity__h336__none__s2021,0.2125240647110699,0.3054294751528076,4925,2297,0.1867784863665913,9,10,14.263510704040527,364.6,65184,0,71.115234375,16,96,True,cuda:0,io,17981,False,measured,2026-09-14 20:03:35,ok,0.19134497457823513,0.17624289209671545,0.2567715433966046,0.22573685287497386,
DLinear,Electricity,336,revin,2021,DLinear__Electricity__h336__revin__s2021,0.21732730957972163,0.3010371763427567,4925,2297,0.1924308261636898,9,10,15.61284065246582,387.3,65184,0,74.2939453125,16,96,True,cuda:0,io,17981,False,measured,2026-09-14 20:05:33,ok,0.19419362644069804,0.17945978690574457,0.2643024331071911,0.23135339135738386,
DLinear,Electricity,336,san_lite,2021,DLinear__Electricity__h336__san_lite__s2021,0.23442958940671602,0.3125313629066994,4925,2297,0.20667570336177046,9,10,21.008849143981934,486.6,65184,0,90.62939453125,16,96,True,cuda:0,io,17981,False,measured,2026-09-14 22:02:03,ok,0.214755552744553,0.19406840164685213,0.28320241974976496,0.24569198210387627,
DLinear,Electricity,720,fredf,2021,DLinear__Electricity__h720__fredf__s2021,0.2462302219055429,0.331483534451769,4541,1913,0.21273141150812327,9,10,29.826045036315918,667.1,139680,0,167.1201171875,16,96,True,cuda:0,loss,17597,False,measured,2026-09-14 21:36:39,ok,0.18504766976766385,0.23444512179301702,0.2661849553501231,0.2992431407021208,
DLinear,Electricity,720,none,2021,DLinear__Electricity__h720__none__s2021,0.24783824914490102,0.3376040968606746,4541,1913,0.2156387892044187,9,10,27.994751930236816,643.7,139680,0,127.6962890625,16,96,True,cuda:0,io,17597,False,measured,2026-09-14 21:23:50,ok,0.1863914343350011,0.23555670360644043,0.2674771000149973,0.30192775942251304,
DLinear,Electricity,720,revin,2021,DLinear__Electricity__h720__revin__s2021,0.2587717450965394,0.33278795279017775,4541,1913,0.22711726390949358,9,10,28.918981552124023,664.4,139680,0,135.55859375,16,96,True,cuda:0,io,17597,False,measured,2026-09-14 21:28:17,ok,0.19004982931631412,0.24450970976381112,0.2816577818759326,0.3188696602565479,
DLinear,Electricity,720,san_lite,2021,DLinear__Electricity__h720__san_lite__s2021,0.27495591824848165,0.3430951197481597,4541,1913,0.24044039593295277,9,10,30.085086822509766,661.6,139680,0,166.14501953125,16,96,True,cuda:0,io,17597,False,measured,2026-09-14 22:14:27,ok,0.206777228837996,0.26087632467298427,0.2978673205325511,0.33430279712093847,
DLinear,Electricity,96,fredf,2021,DLinear__Electricity__h96__fredf__s2021,0.19703280539611373,0.2776130607589726,5165,2537,0.1751813577484403,9,10,10.326504707336426,264.2,18624,0,41.779296875,16,96,True,cuda:0,loss,18221,False,measured,2026-09-14 19:34:39,ok,0.1656840492304039,0.22582958687457358,0.21787351540530317,0.17874407050711397,
DLinear,Electricity,96,none,2021,DLinear__Electricity__h96__none__s2021,0.1998477833530582,0.28687217058897313,5165,2537,0.17783148479604655,9,10,8.046865463256836,222.9,18624,0,35.7958984375,16,96,True,cuda:0,io,18221,False,measured,2026-09-14 19:25:03,ok,0.16836914557585145,0.22881708392298786,0.22071646027670846,0.1814884446087861,
DLinear,Electricity,96,revin,2021,DLinear__Electricity__h96__revin__s2021,0.2025087135697194,0.2832415922928139,5165,2537,0.1802113137477969,9,10,10.002493858337402,264.9,18624,0,43.2421875,16,96,True,cuda:0,io,18221,False,measured,2026-09-14 19:29:52,ok,0.16985710044463,0.23292965962589263,0.22409202633963643,0.18315606666653425,
DLinear,Electricity,96,san_lite,2021,DLinear__Electricity__h96__san_lite__s2021,0.22430802118740853,0.2975356343771613,5165,2537,0.19917153945225025,9,10,17.055749893188477,392.6,18624,0,48.9482421875,16,96,True,cuda:0,io,18221,False,measured,2026-09-14 21:16:49,ok,0.18964035660419867,0.24660308865239836,0.24648009840630988,0.21450853713236562,
DLinear,Exchange,192,fredf,2021,DLinear__Exchange__h192__fredf__s2021,0.18392372562874496,0.32397611684209443,1326,569,0.3966792201046086,5,9,4.062771797180176,20.4,37248,0,18.77880859375,32,96,False,cuda:0,loss,5024,False,measured,2026-09-14 17:03:36,ok,0.0716576999579657,0.1496539463370087,0.22102347647892043,0.29335978044156696,
DLinear,Exchange,192,none,2021,DLinear__Exchange__h192__none__s2021,0.1816872928297178,0.3207390077033793,1326,569,0.4436780469209462,3,7,4.472494125366211,17.2,37248,0,18.630859375,32,96,False,cuda:0,io,5024,False,measured,2026-09-14 17:02:03,ok,0.05335487703354482,0.13916798143110545,0.22511522958402572,0.30911108047564223,
DLinear,Exchange,192,revin,2021,DLinear__Exchange__h192__revin__s2021,0.17953717067290814,0.30191603181588705,1326,569,0.2418710404693836,9,10,4.411935806274414,24.2,37248,0,18.9609375,32,96,False,cuda:0,io,5024,False,measured,2026-09-14 17:02:51,ok,0.049058254469184194,0.13316024669486787,0.22138129540402093,0.31454888976035317,
DLinear,Exchange,192,san_lite,2021,DLinear__Exchange__h192__san_lite__s2021,0.19827620224355752,0.318518791802868,1326,569,0.25511730883508377,9,10,7.2737932205200195,30.8,37248,0,19.35546875,32,96,False,cuda:0,io,5024,False,measured,2026-09-14 17:13:23,ok,0.06155041968398444,0.1505701387335737,0.2429575695491889,0.3380266928538687,
DLinear,Exchange,336,fredf,2021,DLinear__Exchange__h336__fredf__s2021,0.31205963959731176,0.43153272356305805,1182,425,1.0142928102637538,0,4,5.484223365783691,11.1,65184,0,20.34619140625,32,96,False,cuda:0,loss,4880,False,measured,2026-09-14 17:03:27,ok,0.12063420039105836,0.24400961809577681,0.37224925751555854,0.5113454819993463,
DLinear,Exchange,336,none,2021,DLinear__Exchange__h336__none__s2021,0.32696479721751687,0.43435734106525964,1182,425,1.0748800137730874,5,9,3.573179244995117,18.9,65184,0,19.9296875,32,96,False,cuda:0,io,4880,False,measured,2026-09-14 17:02:15,ok,0.0856942483284382,0.23744195429547443,0.40413839324447937,0.5805846047568557,
DLinear,Exchange,336,revin,2021,DLinear__Exchange__h336__revin__s2021,0.3238747989936394,0.4115225447913755,1182,425,0.41399809594247855,9,10,4.430413246154785,25.1,65184,0,20.400390625,32,96,False,cuda:0,io,4880,False,measured,2026-09-14 17:03:02,ok,0.0793976673209382,0.2375876697560891,0.40507125654345255,0.5734426124895928,
DLinear,Exchange,336,san_lite,2021,DLinear__Exchange__h336__san_lite__s2021,0.34594096926906687,0.4271794485821077,1182,425,0.43903727469991904,9,10,6.186127662658691,28.1,65184,0,21.08203125,32,96,False,cuda:0,io,4880,False,measured,2026-09-14 17:18:35,ok,0.09549911948250044,0.2597781333740074,0.4289085127334631,0.5995781158228632,
DLinear,Exchange,720,fredf,2021,DLinear__Exchange__h720__fredf__s2021,0.5621336139964712,0.5978495008000687,798,41,2.563320286034892,0,4,4.703760147094727,8.5,139680,0,25.35498046875,32,96,False,cuda:0,loss,4496,False,measured,2026-09-14 17:03:44,ok,0.25664654471617127,0.4807609802482852,0.7148573111770744,0.7962696600876557,
DLinear,Exchange,720,none,2021,DLinear__Exchange__h720__none__s2021,0.7490575651775924,0.6637014305648018,798,41,3.159862222645664,0,4,4.175662994384766,9.0,139680,0,23.64453125,32,96,False,cuda:0,io,4496,False,measured,2026-09-14 17:02:25,ok,0.19600230813881242,0.5572912762969093,1.0371888736402448,1.2057478094193903,
DLinear,Exchange,720,revin,2021,DLinear__Exchange__h720__revin__s2021,0.8732293362937509,0.7078780188861912,798,41,1.3776687746125509,0,4,5.240797996520996,10.4,139680,0,24.490234375,32,96,False,cuda:0,io,4496,False,measured,2026-09-14 17:03:02,ok,0.2103192018687858,0.6131638557864112,1.0932964208895568,1.576137825440843,
DLinear,Exchange,720,san_lite,2021,DLinear__Exchange__h720__san_lite__s2021,0.8817172393331418,0.7121340916037925,798,41,1.2555267085873985,9,10,6.491899490356445,25.2,139680,0,25.9375,32,96,False,cuda:0,io,4496,False,measured,2026-09-14 17:21:01,ok,0.21340077764346085,0.6210068304229666,1.1025351760746611,1.5899261866197454,
DLinear,Exchange,96,fredf,2021,DLinear__Exchange__h96__fredf__s2021,0.10164011458080809,0.23432068035628278,1422,665,0.18975338302459335,9,10,3.926396369934082,21.3,18624,0,17.73291015625,32,96,False,cuda:0,loss,5120,False,measured,2026-09-14 17:03:23,ok,0.04436389988365128,0.08326180997460493,0.12059811712974011,0.15833662802583168,
DLinear,Exchange,96,none,2021,DLinear__Exchange__h96__none__s2021,0.09472576514466291,0.22800190684608712,1422,665,0.21020234378059408,3,7,4.371404647827148,17.4,18624,0,17.6767578125,32,96,False,cuda:0,io,5120,False,measured,2026-09-14 17:02:03,ok,0.03287637271174783,0.07268737087028858,0.11468293417753384,0.15865638313847308,
DLinear,Exchange,96,revin,2021,DLinear__Exchange__h96__revin__s2021,0.08867660733494354,0.2093664478707973,1422,665,0.14236757821008975,9,10,4.028558731079102,23.8,18624,0,17.9130859375,32,96,False,cuda:0,io,5120,False,measured,2026-09-14 17:02:40,ok,0.02939599303793262,0.06498238291029032,0.1073818794943731,0.1529461715337233,
DLinear,Exchange,96,san_lite,2021,DLinear__Exchange__h96__san_lite__s2021,0.10398418842991695,0.2279810523182028,1422,665,0.15034317038113013,9,10,7.737398147583008,32.3,18624,0,18.1162109375,32,96,False,cuda:0,io,5120,False,measured,2026-09-14 17:14:14,ok,0.03978471275612422,0.07973247738026756,0.12435451269139301,0.17206505644827227,
DLinear,ILI,24,fredf,2021,DLinear__ILI__h24__fredf__s2021,4.782621598444065,1.654766845703125,170,74,0.9656567272839246,9,10,3.9763450622558594,10.4,1776,0,16.599609375,32,36,False,cuda:0,loss,617,False,measured,2026-09-14 16:57:55,ok,4.627703159663523,5.341386355872916,4.943865428251379,4.2175312309372,
DLinear,ILI,24,none,2021,DLinear__ILI__h24__none__s2021,4.775721719351803,1.6545982211243873,170,74,0.966181908488427,9,10,3.412961959838867,10.1,1776,0,16.6005859375,32,36,False,cuda:0,io,617,False,measured,2026-09-14 16:57:15,ok,4.607858007094439,5.333819524513907,4.941309098102132,4.219900536203251,
DLinear,ILI,24,revin,2021,DLinear__ILI__h24__revin__s2021,4.796501369102328,1.6519120758655024,170,74,0.9266402000319237,9,10,3.530740737915039,10.2,1776,0,16.66943359375,32,36,False,cuda:0,io,617,False,measured,2026-09-14 16:57:35,ok,4.650662913175524,5.244943260812626,5.0095454539237565,4.280853609143853,
DLinear,ILI,24,san_lite,2021,DLinear__ILI__h24__san_lite__s2021,5.259994818850392,1.7297715985808386,170,74,1.0461289885728362,9,10,4.3419599533081055,10.2,1776,0,16.73779296875,32,36,False,cuda:0,io,617,False,measured,2026-09-14 16:59:05,ok,4.221608249012496,5.494483532625086,5.851547931489491,5.472338682863893,
DLinear,ILI,36,fredf,2021,DLinear__ILI__h36__fredf__s2021,4.429152053547883,1.550980776219045,158,62,0.7347420547415034,9,10,3.9298534393310547,10.0,2664,0,16.70166015625,32,36,False,cuda:0,loss,605,False,measured,2026-09-14 16:57:35,ok,5.062725570706304,5.41162836597175,4.103577878835908,3.1386762323546225,
DLinear,ILI,36,none,2021,DLinear__ILI__h36__none__s2021,4.413906092046853,1.5497769966455068,158,62,0.7330186944464445,9,10,3.2312870025634766,10.3,2664,0,16.6767578125,32,36,False,cuda:0,io,605,False,measured,2026-09-14 16:56:56,ok,5.044648323572613,5.386268025544457,4.079792429698096,3.1449154675042794,
DLinear,ILI,36,revin,2021,DLinear__ILI__h36__revin__s2021,4.364024316543601,1.5292946185264717,158,62,0.6952913736479135,9,10,3.5636425018310547,10.0,2664,0,16.755859375,32,36,False,cuda:0,io,605,False,measured,2026-09-14 16:57:15,ok,5.02457318067407,5.203818920795424,4.098434593870574,3.129270475026185,
DLinear,ILI,36,san_lite,2021,DLinear__ILI__h36__san_lite__s2021,5.041635959005173,1.674099539522428,158,62,0.8467776625204013,9,10,4.2029619216918945,9.1,2664,0,16.8291015625,32,36,False,cuda:0,io,605,False,measured,2026-09-14 16:59:49,ok,4.829117903537915,6.104884890540432,5.560368420442042,3.6721724252852184,
DLinear,ILI,48,fredf,2021,DLinear__ILI__h48__fredf__s2021,4.172562511466487,1.488046425895915,146,50,0.6777171688988095,9,10,4.112601280212402,10.3,3552,0,16.80029296875,32,36,False,cuda:0,loss,593,False,measured,2026-09-14 16:57:55,ok,5.220143810254798,4.784152444639163,3.2141846540467225,3.4717692115768757,
DLinear,ILI,48,none,2021,DLinear__ILI__h48__none__s2021,4.110672186187724,1.4735865484089612,146,50,0.6616989281063989,9,10,3.3981800079345703,10.5,3552,0,16.75,32,36,False,cuda:0,io,593,False,measured,2026-09-14 16:56:56,ok,5.176907342163006,4.719256025937671,3.147929360799671,3.398596341829244,
DLinear,ILI,48,revin,2021,DLinear__ILI__h48__revin__s2021,4.008537277550147,1.4452448556878874,146,50,0.6296970912388393,9,10,3.687262535095215,9.9,3552,0,16.83935546875,32,36,False,cuda:0,io,593,False,measured,2026-09-14 16:57:15,ok,5.117303685277253,4.579680682317307,2.96588846444306,3.3712766489326285,
DLinear,ILI,48,san_lite,2021,DLinear__ILI__h48__san_lite__s2021,4.602381676999245,1.5592567956455377,146,50,0.6807274809337798,9,10,3.59499454498291,8.8,3552,0,16.93359375,32,36,False,cuda:0,io,593,False,measured,2026-09-14 17:00:30,ok,5.187997314094797,6.107802735071748,3.9151771878854014,3.1985500407856584,
DLinear,ILI,60,fredf,2021,DLinear__ILI__h60__fredf__s2021,4.2813451575826225,1.4932560620446873,134,38,0.7843692942071977,9,10,4.013538360595703,10.1,4440,0,16.8994140625,32,36,False,cuda:0,loss,581,False,measured,2026-09-14 16:57:55,ok,5.269139964544951,4.219065492002357,2.8831756347786386,4.753999865436351,
DLinear,ILI,60,none,2021,DLinear__ILI__h60__none__s2021,4.236840282404939,1.482535972134306,134,38,0.7726733979724703,9,10,3.3304691314697266,10.5,4440,0,16.8232421875,32,36,False,cuda:0,io,581,False,measured,2026-09-14 16:56:56,ok,5.246105669098878,4.1483327441293465,2.863243887656618,4.6896784459095775,
DLinear,ILI,60,revin,2021,DLinear__ILI__h60__revin__s2021,4.029520852767413,1.4390454344488495,134,38,0.7360910133610393,9,10,3.576040267944336,9.9,4440,0,16.9228515625,32,36,False,cuda:0,io,581,False,measured,2026-09-14 16:57:35,ok,5.034751029377214,3.875999460986258,2.6709919198150742,4.536341266320289,
DLinear,ILI,60,san_lite,2021,DLinear__ILI__h60__san_lite__s2021,4.245138044431859,1.4896631171708423,134,38,0.7493737242275611,9,10,4.059314727783203,9.2,4440,0,17.03857421875,32,36,False,cuda:0,io,581,False,measured,2026-09-14 17:00:09,ok,5.087561503656383,5.1195776065699,2.584960622997595,4.188452795878656,
DLinear,Weather,192,fredf,2021,DLinear__Weather__h192__fredf__s2021,0.2341439279331848,0.2832260896736795,10348,5079,0.527432887332878,5,9,7.766962051391602,181.3,37248,0,22.07568359375,32,96,False,cuda:0,loss,36600,False,measured,2026-09-14 18:11:39,ok,0.1605574349376818,0.232684276981723,0.24543810597171878,0.2978958888365732,
DLinear,Weather,192,none,2021,DLinear__Weather__h192__none__s2021,0.2366138839204412,0.29517534460676687,10348,5079,0.5189161226654694,2,6,7.894158363342285,123.5,37248,0,21.33203125,32,96,False,cuda:0,io,36600,False,measured,2026-09-14 17:50:46,ok,0.1615477718741951,0.23322834805973533,0.2479610635003308,0.30371835172035927,
DLinear,Weather,192,revin,2021,DLinear__Weather__h192__revin__s2021,0.24028356673845777,0.2710888255973032,10348,5079,0.5563193295813761,2,6,7.559061050415039,121.7,37248,0,22.19921875,32,96,False,cuda:0,io,36600,False,measured,2026-09-14 17:57:40,ok,0.15869541356574096,0.2343850319768074,0.25555860380976064,0.31249521789891715,
DLinear,Weather,192,san_lite,2021,DLinear__Weather__h192__san_lite__s2021,0.2450359363745378,0.2756684055340423,10348,5079,0.5601992246616798,9,10,8.072614669799805,213.8,37248,0,23.23486328125,32,96,False,cuda:0,io,36600,False,measured,2026-09-14 19:39:52,ok,0.16759404428719926,0.23767421845476955,0.2569146815822801,0.3179608082901277,
DLinear,Weather,336,fredf,2021,DLinear__Weather__h336__fredf__s2021,0.2797502401991872,0.3232973944303707,10204,4935,0.5873047044952258,5,9,7.5225830078125,174.5,65184,0,25.68115234375,32,96,False,cuda:0,loss,36456,False,measured,2026-09-14 18:22:12,ok,0.19376910739094783,0.258973882457091,0.3207868731749826,0.345471093267567,
DLinear,Weather,336,none,2021,DLinear__Weather__h336__none__s2021,0.281851238886517,0.33164374755102205,10204,4935,0.5793934176981277,4,8,7.86900520324707,171.5,65184,0,23.9345703125,32,96,False,cuda:0,io,36456,False,measured,2026-09-14 17:57:29,ok,0.1924783156362039,0.26073010743522496,0.32399087272287386,0.3502056595514061,
DLinear,Weather,336,revin,2021,DLinear__Weather__h336__revin__s2021,0.2919773736472227,0.30693912174561283,10204,4935,0.6423517972506225,4,8,7.4481964111328125,160.7,65184,0,25.1708984375,32,96,False,cuda:0,io,36456,False,measured,2026-09-14 18:09:43,ok,0.19150868158983003,0.26819920900615296,0.33845466026382826,0.36974693959641136,
DLinear,Weather,336,san_lite,2021,DLinear__Weather__h336__san_lite__s2021,0.2971289291961471,0.3119462347191833,10204,4935,0.645493737424206,9,10,10.785937309265137,256.0,65184,0,26.96044921875,32,96,False,cuda:0,io,36456,False,measured,2026-09-14 19:47:30,ok,0.19802590352172122,0.26978542258902527,0.34528693993918946,0.3754174409798769,
DLinear,Weather,720,fredf,2021,DLinear__Weather__h720__fredf__s2021,0.3431844332292189,0.3773643050205451,9820,4551,0.6676638166594658,0,4,7.739782333374023,81.5,139680,0,35.7607421875,32,96,False,cuda:0,loss,36072,False,measured,2026-09-14 18:36:39,ok,0.2265474899800646,0.33701341335359236,0.3919111892531883,0.417265639167817,
DLinear,Weather,720,none,2021,DLinear__Weather__h720__none__s2021,0.3461667087392846,0.3830728606294754,9820,4551,0.6573801510706045,2,6,8.077859878540039,129.6,139680,0,31.98486328125,32,96,False,cuda:0,io,36072,False,measured,2026-09-14 18:18:47,ok,0.22567863937972782,0.3403922152761758,0.39611203502383974,0.4224839433763398,
DLinear,Weather,720,revin,2021,DLinear__Weather__h720__revin__s2021,0.36443442730979725,0.353332664044063,9820,4551,0.76199716839008,5,9,9.426355361938477,216.6,139680,0,34.08251953125,32,96,False,cuda:0,io,36072,False,measured,2026-09-14 18:29:59,ok,0.2280609634048429,0.3537726965354593,0.42064076506262577,0.4552632807865216,
DLinear,Weather,720,san_lite,2021,DLinear__Weather__h720__san_lite__s2021,0.3700592982664061,0.35844931000906527,9820,4551,0.768557246815631,9,10,8.999943733215332,232.0,139680,0,38.3134765625,32,96,False,cuda:0,io,36072,False,measured,2026-09-14 19:58:10,ok,0.23285538818387533,0.3609296572368336,0.4251118499696326,0.4613402802945673,
DLinear,Weather,96,fredf,2021,DLinear__Weather__h96__fredf__s2021,0.19471783109340957,0.24387758771727036,10444,5175,0.4704842983094034,3,7,7.293820381164551,129.7,18624,0,19.71142578125,32,96,False,cuda:0,loss,36696,False,measured,2026-09-14 18:02:28,ok,0.11950762248655139,0.19881200844468447,0.2239984566182288,0.23655323922309093,
DLinear,Weather,96,none,2021,DLinear__Weather__h96__none__s2021,0.19601410591455862,0.2561072285385648,10444,5175,0.46285319380156514,3,7,7.346153259277344,132.2,18624,0,19.5634765625,32,96,False,cuda:0,io,36696,False,measured,2026-09-14 17:48:20,ok,0.11985134334817,0.19920907249230332,0.2263699551112129,0.2386260548705245,
DLinear,Weather,96,revin,2021,DLinear__Weather__h96__revin__s2021,0.19505353134620107,0.235522029049012,10444,5175,0.4825541424566631,2,6,7.0400238037109375,109.9,18624,0,20.1845703125,32,96,False,cuda:0,io,36696,False,measured,2026-09-14 17:52:48,ok,0.11894942019014616,0.19634006752252434,0.22468220383220724,0.24024243328323802,
DLinear,Weather,96,san_lite,2021,DLinear__Weather__h96__san_lite__s2021,0.2013973386405686,0.24067373381796017,10444,5175,0.49669225966104946,9,10,11.148810386657715,261.2,18624,0,20.7177734375,32,96,False,cuda:0,io,36696,False,measured,2026-09-14 20:05:45,ok,0.13089939796745878,0.20244492489520957,0.23140221912813488,0.24084281288083065,
PatchTST,ETTh1,192,fredf,2021,PatchTST__ETTh1__h192__fredf__s2021,0.45287174798453095,0.44163172732553185,2689,2689,1.0725081932758136,4,8,10.92529296875,51.8,429888,0,71.56201171875,32,96,False,cuda:0,loss,8353,False,measured,2026-09-14 17:20:17,ok,0.3721500465342229,0.4463582081311645,0.4791838872019852,0.5137948430705185,
PatchTST,ETTh1,192,none,2021,PatchTST__ETTh1__h192__none__s2021,0.4312298561299799,0.4277307215875052,2689,2689,0.9937338506724313,4,8,9.877920150756836,48.7,429888,0,71.7255859375,32,96,False,cuda:0,io,8353,False,measured,2026-09-14 17:18:10,ok,0.3412124634266656,0.42518477603321064,0.46055749825873393,0.497964687547601,
PatchTST,ETTh1,192,san_lite,2021,PatchTST__ETTh1__h192__san_lite__s2021,0.44467082894473925,0.42622149829776346,2689,2689,1.0223189263944281,9,10,11.375784873962402,65.8,429888,0,71.7255859375,32,96,False,cuda:0,io,8353,False,measured,2026-09-14 17:30:43,ok,0.3553538683187836,0.438359159288732,0.47426623975293286,0.5107040537753823,
