block,method,rel_gain_pct,train_time_ratio,extra_params,peak_mem_delta_mib
ETTm1|192|DLinear,fredf,-0.1798382973817084,1.769857433808554,0.0,0.25537109375
ETTm1|192|PatchTST,fredf,-24.881991466268975,0.7333333333333334,0.0,-0.16357421875
ETTm1|192|TimesNet,fredf,-1.1337997527948842,1.1782846913312357,0.0,0.05517578125
ETTm1|192|iTransformer,fredf,2.008899151761527,1.7989247311827958,0.0,-0.16357421875
ETTm1|336|DLinear,fredf,0.30401487965744983,1.7183098591549295,0.0,0.3251953125
ETTm1|336|PatchTST,fredf,-23.38855277404141,0.8427672955974843,0.0,-0.28662109375
ETTm1|336|TimesNet,fredf,7.734988712738724,1.0312648117264989,0.0,-1.54443359375
ETTm1|336|iTransformer,fredf,2.117710212953212,2.549520766773163,0.0,-0.28662109375
ETTm1|720|DLinear,fredf,0.03379219075279842,1.4783549783549783,0.0,0.68701171875
ETTm1|720|PatchTST,fredf,-24.00582052719007,0.4700665188470066,0.0,-0.61474609375
ETTm1|720|TimesNet,fredf,2.1829107557970833,0.6834448950542674,0.0,10.88525390625
ETTm1|720|iTransformer,fredf,8.23267210885751,1.1994459833795013,0.0,-0.61474609375
ETTm2|96|DLinear,fredf,5.435685158000284,1.3977272727272727,0.0,0.05029296875
ETTm2|96|PatchTST,fredf,-6.1488310323256625,1.046875,0.0,-0.08154296875
ETTm2|96|TimesNet,fredf,4.935507156012416,1.1466560460770199,0.0,1.19970703125
ETTm2|96|iTransformer,fredf,1.7015560792384647,1.2821350762527233,0.0,-0.08154296875
ETTm2|192|DLinear,fredf,11.667318725185632,2.3841463414634148,0.0,0.25537109375
ETTm2|192|PatchTST,fredf,-5.264788957746433,0.8366477272727272,0.0,-0.16357421875
ETTm2|192|TimesNet,fredf,4.3956551677006175,1.0256389386293343,0.0,1.78955078125
ETTm2|192|iTransformer,fredf,7.200310399637032,1.8651685393258428,0.0,-0.16357421875
ETTm2|336|DLinear,fredf,15.80288897232549,2.131764705882353,0.0,0.3251953125
ETTm2|336|PatchTST,fredf,-3.833190341404931,0.5211952744961779,0.0,-0.28662109375
ETTm2|336|TimesNet,fredf,2.4208447687122416,0.5366040123375425,0.0,5.82861328125
ETTm2|336|iTransformer,fredf,3.3007791955705668,0.8253424657534247,0.0,-0.28662109375
ETTm2|720|DLinear,fredf,19.03294938111639,1.0576576576576577,0.0,0.68701171875
ETTm2|720|PatchTST,fredf,-3.793581691937379,0.8655555555555556,0.0,-0.61474609375
ETTm2|720|TimesNet,fredf,14.038472544328668,0.4379486644407346,0.0,-0.56005859375
ETTm2|720|iTransformer,fredf,1.0273355467354044,1.2827657378740969,0.0,-0.61474609375
Electricity|96|DLinear,fredf,1.4028290072965135,1.0499648135116115,0.0,5.9833984375
Electricity|96|PatchTST,fredf,-31.110915262429124,0.4072871572871573,0.0,-2.3583984375
Electricity|96|TimesNet,fredf,-2.615174671802877,1.0339793606846213,0.0,-4.40380859375
Electricity|96|iTransformer,fredf,-3.034546499634046,1.0240963855421688,0.0,-3.39208984375
Electricity|192|DLinear,fredf,1.679775461284327,1.033116499112951,0.0,10.49560546875
Electricity|192|PatchTST,fredf,-61.21871200955549,0.4072096128170894,0.0,-4.93310546875
Electricity|192|TimesNet,fredf,-25.17406334268108,1.0457689993984358,0.0,8.25927734375
Electricity|192|iTransformer,fredf,-2.8289623940340762,1.0188581761818651,0.0,-3.3642578125
Electricity|336|DLinear,fredf,1.2793553720325463,1.0360850222441917,0.0,18.7822265625
Electricity|336|PatchTST,fredf,-96.21880439073817,0.40918580375782876,0.0,-9.5732421875
